city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,address,longitude,latitude,avg_price
Gapyeong,117000,2015,85890,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,280,13,행정,답,dap,1,23,402500,402500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1999-08-04,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 280 - 13,127.4886,37.6552,17500
Gapyeong,117001,2015,92950,토지,행정재산,공공용재산,,일반,경기도 가평군,설악면,엄소리,280,19,행정,도로,road,1,61,366000,366000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2005-01-19,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 280 - 19,127.4885,37.6553,6000
Gapyeong,117002,2015,182939,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,205,16,이호조,전,jeon,1,15,3120000,3120000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-04,Y,매입,미원천 수해상습지개선사업,2013-09-23,경기도 가평군 설악면 엄소리 205 - 16,127.496,37.6481,208000
Gapyeong,117003,2015,85980,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,795,15,행정,도로,road,1,41,94300,94300,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-03-06,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 795 - 15,127.5163,37.6701,2300
Gapyeong,117023,2015,85914,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,216,3,행정,도로,road,1,2224,18814650,18814650,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1988-12-15,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 216 - 3,127.5328,37.6702,8459.82464
Gapyeong,117024,2015,85917,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,220,1,행정,도로,road,1,549,1465830,1465830,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1988-12-22,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 220 - 1,127.5332,37.6699,2670
Gapyeong,117025,2015,85975,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,791,4,행정,도로,road,1,534,17100230,18634530,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-02-05,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 791 - 4,127.515,37.6697,32022.90262
Gapyeong,117026,2015,85977,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,792,1,행정,도로,road,1,224,542000,542000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-02-16,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 792 - 1,127.5147,37.6697,2419.642857
Gapyeong,117027,2015,85978,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,794,3,행정,도로,road,1,311,15589650,16267250,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-01-17,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 794 - 3,127.5154,37.6699,50127.49196
Gapyeong,117028,2015,85984,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,795,8,행정,도로,road,1,270,1844040,1844040,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-01-17,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 795 - 8,127.5161,37.6701,6829.777778
Gapyeong,117029,2015,85979,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,795,14,행정,도로,road,1,8,18400,18400,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-02-02,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 795 - 14,127.5156,37.6699,2300
Gapyeong,117030,2015,85892,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,281,6,행정,답,dap,1,354,5664000,5664000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1999-08-04,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 281 - 6,127.4895,37.6548,16000
Gapyeong,117031,2015,85893,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,282,5,행정,답,dap,1,364,6188000,6188000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1999-08-04,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 282 - 5,127.4891,37.655,17000
Gapyeong,117032,2015,85894,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,282,6,행정,답,dap,1,440,7700000,7700000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1999-08-09,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 282 - 6,127.4893,37.6549,17500
Gapyeong,117033,2015,155756,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,39,행정,대,dae,1,550,55218179,55218179,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 39,127.484,37.8484,100396.6891
Gapyeong,117034,2015,155757,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,40,행정,대,dae,1,550,55155308,55155308,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 40,127.4842,37.8483,100282.3782
Gapyeong,117035,2015,155758,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,41,행정,대,dae,1,550,55155308,55155308,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 41,127.4844,37.8483,100282.3782
Gapyeong,117059,2015,155753,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,36,행정,공원,park,1,256,25672289,25672289,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 36,127.4824,37.8481,100282.3789
Gapyeong,117060,2015,155750,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,33,행정,도로,road,1,166,15668636,15668636,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 33,127.4824,37.8484,94389.37349
Gapyeong,117061,2015,85895,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,283,4,행정,답,dap,1,99,1732500,1732500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1999-08-05,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 283 - 4,127.4888,37.6551,17500
Gapyeong,117072,2015,174071,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,읍내리,801,1,행정,제방,levee,1,90,13230000,13230000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2011-03-14,Y,누락재산등록,하천,2012-04-20,경기도 가평군 가평읍 읍내리 801 - 1,127.5039,37.8386,147000
Gapyeong,117073,2015,174072,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,읍내리,802,3,행정,제방,levee,1,434,57858000,57858000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2011-03-22,Y,누락재산등록,하천,2012-04-20,경기도 가평군 가평읍 읍내리 802 - 3,127.5036,37.8384,133313.3641
Gapyeong,117074,2015,174073,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,읍내리,803,1,행정,제방,levee,1,57,8778000,8778000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2011-03-22,Y,누락재산등록,하천,2012-04-20,경기도 가평군 가평읍 읍내리 803 - 1,127.5039,37.8386,154000
Gapyeong,117076,2015,155730,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,14,행정,공원,park,1,112,11231626,11231626,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 14,127.4826,37.8494,100282.375
Gapyeong,117077,2015,155731,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,15,행정,공원,park,1,7842,858367194,858367194,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 15,127.4844,37.849,109457.6886
Gapyeong,117078,2015,155732,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,16,행정,대,dae,1,400,43372568,43372568,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 16,127.4836,37.8491,108431.42
Gapyeong,117079,2015,155733,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,17,행정,대,dae,1,400,40784889,40784889,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 17,127.4837,37.849,101962.2225
Gapyeong,117080,2015,155734,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,18,행정,대,dae,1,400,42423441,42423441,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 18,127.484,37.8488,106058.6025
Gapyeong,117081,2015,155735,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,19,행정,대,dae,1,400,40191540,40191540,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 19,127.4838,37.8489,100478.85
Gapyeong,117082,2015,155741,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,25,행정,대,dae,1,501,49951653,49951653,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 25,127.4833,37.8487,99703.8982
Gapyeong,117083,2015,155742,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,26,행정,대,dae,1,501,50241471,50241471,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 26,127.4835,37.8486,100282.3772
Gapyeong,117084,2015,155743,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,27,행정,대,dae,1,502,51410551,51410551,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 27,127.4836,37.8485,102411.4562
Gapyeong,117085,2015,155744,토지,일반재산,미등록,일반회계,일반,경기도 가평군,가평읍,승안리,297,28,행정,대,dae,1,502,52950879,52950879,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 28,127.4838,37.8484,105479.8386
Gapyeong,117086,2015,155747,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,31,행정,공원,park,1,9522,533071445,533071445,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 31,127.4843,37.8479,55983.13852
Gapyeong,117098,2015,155721,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,5,행정,도로,road,1,5365,536585403,536585403,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 5,127.4846,37.8481,100015.9185
Gapyeong,117102,2015,85789,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,설악면,묵안리,51,6,행정,임야,forest,1,163,171150,171150,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2003-07-16,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 묵안리 51 - 6,127.5222,37.611,1050
Gapyeong,117127,2015,182942,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,23,이호조,도로,road,1,16,2891940,2891940,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-09,Y,매입,미원천 수해상습지개선사업하천편입,2013-09-23,경기도 가평군 설악면 엄소리 202 - 23,127.4994,37.6466,180746.25
Gapyeong,117128,2015,182941,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,24,이호조,전,jeon,1,9,1775970,1775970,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-09,Y,매입,미원천 수해상습지 개선사업,2013-09-23,경기도 가평군 설악면 엄소리 202 - 24,127.4993,37.6466,197330
Gapyeong,117129,2015,182940,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,25,이호조,전,jeon,1,2,394660,394660,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-09,Y,매입,미원천수해상습지 개선사업,2013-09-23,경기도 가평군 설악면 엄소리 202 - 25,127.4993,37.6468,197330
Gapyeong,117130,2015,180869,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,26,이호조,잡종지,jeon,1,776,34895260,108644700,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-05-13,Y,매입,경기도 가평군 설악면 엄소리 일반번지 202-26번지,2013-06-27,경기도 가평군 설악면 엄소리 202 - 26,127.4987,37.648,44968.11856
Gapyeong,117131,2015,92954,토지,행정재산,공공용재산,,일반,경기도 가평군,설악면,설곡리,727,6,행정,도로,road,1,26,222294,222294,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2001-08-07,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 설곡리 727 - 6,127.5156,37.6222,8549.769231
Gapyeong,117132,2015,85803,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,설악면,묵안리,16,3,행정,임야,forest,1,227,862600,862600,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1997-03-24,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 묵안리 16 - 3,127.5359,37.6003,3800
Gapyeong,117133,2015,85804,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,설악면,묵안리,35,1,행정,임야,forest,1,192,662400,662400,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1997-04-07,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 묵안리 35 - 1,127.5462,37.5968,3450
Gapyeong,117134,2015,85805,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,설악면,묵안리,35,2,행정,임야,forest,1,1238,4271100,4271100,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1997-04-07,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 묵안리 35 - 2,127.5294,37.6033,3450
