city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,비고,address,longitude,latitude,avg_price
Goyang,41905,2015,112497,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,476,33,행정,구거,googeo,1,254,11734800,11734800,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,1995-02-22,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주외동  476 - 33,126.8061,37.6159,46200
Goyang,41906,2015,112498,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,476,34,행정,구거,googeo,1,407,18803400,18803400,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,1995-02-22,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주외동  476 - 34,126.806,37.6159,46200
Goyang,41907,2015,169695,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,732,14,행정,도로,road,1,285,120270000,120270000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2009-03-27,Y,누락재산등록,도로,2011-09-19,,경기도 고양시 덕양구 행주내동  732 - 14,126.8237,37.6046,422000
Goyang,41908,2015,55743,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,209,2,행정,구거,googeo,1,90,1350000,1350000,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,1992-05-12,Y,매입,하  천,2007-07-18,[토지분류코드:GA215][관리대장코드:2501453],경기도 고양시 덕양구 행주내동  209 - 2,126.8266,37.6028,15000
Goyang,41909,2015,112493,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,475,1,행정,도로,road,1,73,3372600,3372600,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,2006-06-14,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주외동  475 - 1,126.8069,37.6163,46200
Goyang,41910,2015,55772,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,475,2,행정,구거,googeo,1,10,80000,3600000,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,1993-08-20,Y,매입,하  천,2007-07-18,[토지분류코드:GA215][관리대장코드:2501482],경기도 고양시 덕양구 행주외동  475 - 2,126.8069,37.6161,8000
Goyang,41911,2015,149723,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,475,3,행정,도로,road,1,440,3520000,158400000,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,2008-03-07,Y,분할취득,하  천,2007-07-18,[토지분류코드:GA215][관리대장코드:2501482],경기도 고양시 덕양구 행주외동  475 - 3,126.807,37.6162,8000
Goyang,41912,2015,112494,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,476,1,행정,구거,googeo,1,72,3326400,3973200,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,2006-06-14,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주외동  476 - 1,126.8066,37.6162,46200
Goyang,41913,2015,55775,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,476,9,행정,구거,googeo,1,76,608000,608000,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,1993-05-24,Y,매입,하  천,2007-07-18,[토지분류코드:GA215][관리대장코드:2501485],경기도 고양시 덕양구 행주외동  476 - 9,126.8056,37.6157,8000
Goyang,41914,2015,112495,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주외동,NA,476,16,행정,구거,googeo,1,812,37514400,38161200,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,2006-06-19,Y,매입,,2008-01-17,,경기도 고양시 덕양구 행주외동  476 - 16,126.8066,37.6161,46200
Goyang,41915,2015,112416,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,토당동,NA,798,619,행정,구거,googeo,1,113,5593500,5593500,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,2004-01-09,Y,매입,,2008-01-17,,경기도 고양시 덕양구 토당동  798 - 619,126.7922,37.6266,49500
Goyang,41916,2015,55724,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,토당동,NA,798,621,행정,답,dap,1,967,14601700,14601700,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,2001-05-07,Y,매입,하  천,2007-07-18,[토지분류코드:][관리대장코드:2501434],경기도 고양시 덕양구 토당동  798 - 621,126.7919,37.6249,15100
Goyang,41917,2015,55725,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,토당동,NA,798,622,행정,답,dap,1,4566,68946600,68946600,경기도 건설국 하천과,,경기도 고양시 환경친화사업소 생태하천과,2001-04-30,Y,매입,하  천,2007-07-18,[토지분류코드:][관리대장코드:2501435],경기도 고양시 덕양구 토당동  798 - 622,126.7924,37.6247,15100
Goyang,41918,2015,57621,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,지축동,NA,581,3,행정,묘지,cemetery,1,558,92070000,92070000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-06-18,Y,매입,도  로,2007-07-18,[토지분류코드:GA223][관리대장코드:2503331],경기도 고양시 덕양구 지축동  581 - 3,126.9206,37.656,165000
Goyang,41919,2015,57622,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,지축동,NA,581,4,행정,묘지,cemetery,1,3,495000,495000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-24,Y,매입,도  로,2007-07-18,[토지분류코드:GA223][관리대장코드:2503332],경기도 고양시 덕양구 지축동  581 - 4,126.9209,37.6565,165000
Goyang,41920,2015,155986,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,지축동,NA,581,9,행정,묘지,cemetery,1,146,24090000,24090000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2009-12-09,Y,분할취득,도  로,2007-07-18,[토지분류코드:GA223][관리대장코드:2503332],경기도 고양시 덕양구 지축동  581 - 9,126.9209,37.6563,165000
Goyang,41921,2015,187669,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,201,5,행정,전,jeon,1,101,22997700,22997700,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2013-07-03,Y,누락재산등록,도로,2014-11-07,,경기도 고양시 덕양구 행주내동  201 - 5,126.8252,37.6048,227700
Goyang,41922,2015,187670,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 덕양구,행주내동,NA,201,6,행정,전,jeon,1,9,756900,756900,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2013-07-03,Y,누락재산등록,도로,2014-11-07,,경기도 고양시 덕양구 행주내동  201 - 6,126.8253,37.6048,84100
