"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"4356",113241,2015,162147,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",474,9,"행정","하천","하천",1,114,2154600,2154600,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2010-04-21","Y","누락재산등록","하천","2011-06-09","","경기도 여주시 연라동  474 - 9",127.6094,37.2573
"4357",113242,2015,162143,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",474,10,"행정","하천","하천",1,5,101500,101500,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2010-04-21","Y","누락재산등록","하천","2011-06-09","","경기도 여주시 연라동  474 - 10",127.6095,37.2574
"4358",113243,2015,49193,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",232,8,"행정","도로","도로",1,181,1605800,1605800,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1988-12-26","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1646383]","경기도 여주시 흥천면 효지리 232 - 8",127.5444,37.332
"4359",113244,2015,110819,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",309,2,"행정","하천","하천",1,2991,17916090,17916090,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-10-09","Y","매입","","2009-12-18","","경기도 여주시 흥천면 효지리 309 - 2",127.541,37.3385
"4360",113245,2015,49195,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",364,5,"행정","도로","도로",1,317,15723200,15723200,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1987-12-17","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1646385]","경기도 여주시 흥천면 효지리 364 - 5",127.539,37.3336
"4361",113246,2015,182538,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",364,7,"행정","도로","도로",1,287,14235200,14235200,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2012-12-17","Y","분할취득","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1646385]","경기도 여주시 흥천면 효지리 364 - 7",127.539,37.3336
"4362",113247,2015,49196,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","효지리",366,3,"행정","도로","도로",1,37,1835200,1835200,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1988-02-04","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1646386]","경기도 여주시 흥천면 효지리 366 - 3",127.5392,37.3335
"4363",113251,2015,48906,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","상백리",291,2,"행정","전","전",1,138.67,3244800,3244800,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1995-10-11","Y","매입","도로","2007-07-18","[토지분류코드:GA201][관리대장코드:1646096]","경기도 여주시 흥천면 상백리 291 - 2",127.5586,37.3506
"4364",113485,2015,48907,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","흥천면","상백리",294,0,"행정","답","답",1,118.67,2776800,2776800,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1995-10-11","Y","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1646097]","경기도 여주시 흥천면 상백리 294 - 0",127.5588,37.3501
"4365",113493,2015,110590,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",322,1,"행정","하천","하천",1,1100,7436000,7436000,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-02-13","Y","매입","","2008-01-17","","경기도 여주시 연라동  322 - 1",127.6082,37.2665
"4366",113494,2015,45030,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",323,0,"행정","하천","하천",1,3945,32116550,2770350,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-03-23","Y","매입","하천","2007-07-18","[토지분류코드:GA205][관리대장코드:1642220]","경기도 여주시 연라동  323 - 0",127.6068,37.264
"4367",113495,2015,45036,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",352,1,"행정","하천","하천",1,147,2131500,2131500,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-01-08","Y","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1642226]","경기도 여주시 연라동  352 - 1",127.6057,37.2633
"4368",113496,2015,110592,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",354,1,"행정","하천","하천",1,46,310960,310960,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-07-03","Y","매입","","2008-01-17","","경기도 여주시 연라동  354 - 1",127.6058,37.2627
"4369",113497,2015,110593,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",354,2,"행정","하천","하천",1,16,108160,108160,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-07-03","Y","매입","","2008-01-17","","경기도 여주시 연라동  354 - 2",127.6057,37.263
"4370",113498,2015,110594,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",355,1,"행정","하천","하천",1,195,1756950,1756950,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-07-03","Y","매입","","2009-12-18","","경기도 여주시 연라동  355 - 1",127.6056,37.263
"4371",113499,2015,45037,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",358,5,"행정","하천","하천",1,495,10675500,4735500,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-02-07","Y","매입","하천","2007-07-18","[토지분류코드:GA201][관리대장코드:1642227]","경기도 여주시 연라동  358 - 5",127.6055,37.2636
"4372",113500,2015,45039,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",358,7,"행정","도로","도로",1,11,247500,247500,"경기도 건설국 하천과","","경기도 여주시 안전행정복지국 안전총괄과","2001-02-07","Y","매입","하천","2007-07-18","[토지분류코드:GA201][관리대장코드:1642229]","경기도 여주시 연라동  358 - 7",127.6052,37.2636
"4373",113501,2015,49721,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","연라동","",359,3,"행정","도로","도로",1,39,897000,897000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2005-03-11","Y","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1646911]","경기도 여주시 연라동  359 - 3",127.6043,37.2641
