"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"137",13085,2015,126588,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","당동",NA,747,7,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 당동  747 - 7",126.9475,37.3568
"138",13086,2015,126259,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","당동",NA,749,27,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 당동  749 - 27",126.947,37.3546
"139",13345,2015,126472,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,693,15,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2003-11-03","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  693 - 15",126.9482,37.3677
"140",13346,2015,126422,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,694,25,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  694 - 25",126.9479,37.3663
"141",13347,2015,126475,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,695,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2004-09-30","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  695 - 1",126.9469,37.3668
"142",13348,2015,126424,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,699,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  699 - 0",126.9425,37.3682
"143",13349,2015,126459,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,706,47,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1997-10-06","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  706 - 47",126.9393,37.3641
"144",13355,2015,97715,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,8128640,8129000,"경기도 재난안전본부 소방행정과","경기도 군포소방서 소방행정과","","1995-04-24","Y","신축","철탑","2008-01-04","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"145",13356,2015,126242,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"146",13357,2015,138760,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,13674000,13674000,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-04-24","Y","매입","축대용","2008-03-07","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"147",13358,2015,138761,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,8129000,8129000,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-04-24","Y","매입","무선통신용","2008-03-07","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"148",13359,2015,138840,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,30340500,30340500,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2007-11-02","Y","매입","화재진압시설","2008-03-07","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"149",13360,2015,138841,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,2415030,2415030,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2007-11-02","Y","매입","화재진압시설","2008-03-07","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"150",13385,2015,126450,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,850,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  850 - 9",126.9385,37.3607
"151",13386,2015,126434,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,856,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-12-13","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  856 - 0",126.9423,37.3598
"152",13387,2015,126440,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,870,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1994-07-16","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  870 - 5",126.9388,37.357
