"asset_ID","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
113834,126.7285,37.7036,"4",3.96,3.96,0,3,2,2,2,1,8,0,0,0,13,0,0,0,64,6,0,0
56110,126.7285,37.7028,"3",16.15,16.15,0,4,2,1,2,2,8,0,1,0,15,0,0,0,65,4,0,0
113543,126.7281,37.701,"2",6.6,6.6,0,4,4,0,3,3,8,0,1,0,13,0,0,0,73,6,0,0
113544,126.7282,37.7014,"1",6.6,6.6,0,4,4,0,3,3,8,0,1,0,13,0,0,0,70,5,0,0
113552,126.7281,37.7019,"1",3.96,3.96,0,4,4,0,3,3,8,0,1,0,14,0,0,0,67,4,0,0
113556,126.7281,37.7003,"3",6.6,6.6,0,4,5,0,3,3,8,0,1,0,14,0,0,0,78,7,0,0
113557,126.728,37.6993,"3",3.96,3.96,0,4,5,0,3,3,8,0,1,0,15,1,0,0,94,7,0,0
113558,126.7279,37.698,"3",3.96,3.96,0,4,9,0,9,3,8,0,1,0,19,1,0,0,102,6,3,1
113559,126.7279,37.6973,"3",3.96,3.96,0,3,14,0,9,3,8,0,1,0,24,1,0,0,98,4,4,1
56094,126.7279,37.6959,"1",16.15,16.15,0,3,19,0,12,3,5,0,1,0,24,1,0,0,99,4,3,1
56095,126.7279,37.6955,"1",29,29,0,3,20,2,12,3,5,0,1,0,25,1,0,0,100,4,3,1
113535,126.7288,37.6869,"4",4.45,4.45,1,6,28,4,35,5,2,0,4,0,25,1,0,0,115,10,10,3
113532,126.7288,37.6866,"3",4.45,4.45,1,5,26,4,35,5,2,0,3,0,25,1,0,0,112,10,10,3
113533,126.7288,37.6863,"3",4.45,4.45,1,5,26,4,35,5,2,0,3,0,25,1,0,0,108,10,10,3
113534,126.7288,37.6859,"4",4.45,4.45,1,5,25,4,32,3,2,0,3,0,25,1,0,0,106,9,10,3
113538,126.7288,37.6851,"3",13.5,13.5,1,5,21,4,31,3,2,0,3,0,25,1,0,0,99,9,10,3
113539,126.7288,37.6849,"2",4.45,4.45,1,3,20,4,27,3,2,0,3,0,25,1,0,0,99,8,9,3
113540,126.7288,37.6846,"4",4.45,4.45,1,3,19,4,27,2,2,0,3,0,21,1,0,0,98,8,9,3
113536,126.7288,37.6842,"4",4.45,4.45,1,3,18,4,27,2,2,0,3,0,20,1,0,0,93,8,9,3
113537,126.7288,37.6853,"2",4.45,4.45,1,5,24,4,32,3,2,0,3,0,26,1,0,0,104,9,10,3
113541,126.7288,37.6854,"2",4.45,4.45,1,5,24,4,32,3,2,0,3,0,25,1,0,0,104,9,10,3
113542,126.7287,37.6856,"1",4.45,4.45,1,5,25,4,32,3,2,0,3,0,26,1,0,0,105,9,10,3
172750,126.7114,37.6996,"3",17.4,17.4,0,5,2,0,1,0,4,0,0,0,15,0,3,0,45,3,1,0
170944,126.7097,37.699,"1",15.5,15.5,0,5,2,0,1,0,3,0,0,0,13,0,3,0,38,3,1,0
170934,126.7093,37.6984,"1",16.8,16.8,0,5,2,0,1,0,2,0,0,0,13,0,3,0,36,3,1,0
170935,126.7093,37.6985,"1",9.37,9.37,0,5,2,0,1,0,2,0,0,0,13,0,3,0,36,3,1,0
172752,126.7092,37.6989,"1",9.57,9.57,0,5,2,0,1,1,2,0,0,0,13,0,3,0,37,3,1,0
172841,126.7093,37.6985,"1",29,29,0,5,2,0,1,0,2,0,0,0,13,0,3,0,36,3,1,0
113531,126.7287,37.6874,"1",4.12,4.12,1,6,27,4,34,5,2,0,4,0,25,1,0,0,117,10,10,3
113530,126.7284,37.6882,"1",4.12,4.12,1,6,29,4,35,5,2,0,5,0,28,1,1,0,120,10,10,3
177480,126.7287,37.6878,"4",5.21,5.21,1,6,28,4,34,4,2,0,4,0,27,1,0,0,121,10,10,3
168925,126.7482,37.6892,"1",17.2,17.2,1,12,13,6,10,12,9,0,1,2,20,6,1,0,149,16,5,1
168926,126.7473,37.6895,"1",16.9,16.9,1,12,13,5,8,12,9,0,1,2,22,3,1,0,137,13,4,1
168927,126.7466,37.6897,"1",17.2,17.2,1,12,12,5,7,12,8,0,1,2,22,2,1,0,117,11,1,0
168928,126.7461,37.6899,"1",16.6,16.6,2,10,10,5,6,12,8,0,1,2,19,2,1,0,113,11,2,0
168929,126.7439,37.6901,"1",34.6,34.6,2,7,4,3,1,12,7,0,0,1,14,2,0,0,95,7,2,0
168930,126.7436,37.69,"1",5.37,5.37,2,6,5,3,1,12,7,0,0,1,14,2,0,0,92,7,2,0
168931,126.7433,37.6899,"3",16.9,16.9,2,5,5,3,1,12,7,0,0,1,14,2,0,0,87,6,2,0
58330,126.7425,37.693,"1",0.99,0.99,1,8,9,3,1,2,6,0,0,1,22,0,0,0,78,8,2,0
168932,126.7427,37.6897,"1",16.9,16.9,2,4,5,3,1,14,7,0,0,1,15,0,0,0,82,5,2,0
168933,126.7421,37.6893,"4",17.1,17.1,2,2,4,3,1,14,7,0,0,1,15,0,0,0,81,5,2,0
168934,126.7427,37.6896,"2",36.7,36.7,2,4,5,3,1,14,7,0,0,1,14,0,0,0,82,5,2,0
168935,126.7425,37.6895,"3",23.4,23.4,2,4,5,3,1,14,7,0,0,1,15,0,0,0,80,5,2,0
168936,126.7413,37.6888,"4",17.1,17.1,2,2,3,3,1,14,7,0,0,1,15,1,0,0,81,5,2,0
56100,126.7277,37.6913,"1",16.15,16.15,1,6,30,4,34,4,2,0,4,0,30,1,1,0,123,10,10,3
172826,126.7277,37.6915,"1",8.41,8.41,0,6,28,4,33,4,2,0,4,0,30,1,1,0,122,10,10,3
113524,126.7279,37.6906,"4",4.12,4.12,1,6,30,4,36,4,2,0,4,0,31,1,1,0,124,10,10,3
113525,126.7276,37.6909,"3",4.12,4.12,1,6,30,4,36,4,2,0,4,0,31,1,1,0,124,10,10,3
113526,126.7281,37.6898,"4",4.12,4.12,1,6,30,4,36,4,2,0,4,0,30,1,1,0,123,10,10,3
113527,126.7277,37.6902,"1",4.12,4.12,1,6,32,4,36,4,2,0,5,0,31,1,1,0,123,10,10,3
113528,126.7277,37.6902,"1",4.12,4.12,1,6,32,4,36,4,2,0,5,0,31,1,1,0,123,10,10,3
113529,126.7284,37.6888,"4",4.12,4.12,1,6,28,4,36,4,2,0,4,0,28,1,1,0,124,10,10,3
112136,126.8886,37.6814,"1",3.63,3.63,0,4,1,0,0,0,1,0,1,1,0,0,1,2,33,2,0,0
56196,126.8898,37.6813,"3",3.27,3.27,0,4,1,0,0,0,1,0,1,1,0,0,2,2,28,2,0,0
183123,126.8846,37.6782,"1",43.7,43.7,0,2,2,0,0,0,2,0,0,1,0,1,4,2,26,2,0,0
56190,126.8915,37.6816,"4",24.2,24.2,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
112133,126.8913,37.6814,"1",36.4,36.4,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
55392,126.8908,37.6812,"2",1.51,1.51,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
187393,126.8933,37.6165,"3",6.89,6.89,0,0,1,1,0,0,0,0,0,0,2,0,1,0,25,2,0,1
55394,126.8898,37.6808,"1",1.51,1.51,0,4,1,0,0,0,1,0,1,1,0,0,2,2,29,2,0,0
55395,126.8904,37.6816,"1",1.51,1.51,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
56191,126.8907,37.6815,"4",27.3,27.3,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
55396,126.8906,37.6812,"2",1.51,1.51,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
112134,126.8901,37.6809,"1",3.63,3.63,0,4,1,0,0,0,1,0,1,0,0,0,2,2,28,2,0,0
112135,126.8901,37.681,"1",3.63,3.63,0,4,1,0,0,0,1,0,1,0,0,0,2,2,28,2,0,0
56192,126.8914,37.6821,"1",2.57,2.57,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
56193,126.8907,37.6817,"1",3.27,3.27,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
56194,126.8899,37.681,"4",3.27,3.27,0,4,1,0,0,0,1,0,1,1,0,0,2,2,28,2,0,0
56195,126.8909,37.6818,"1",2.57,2.57,0,4,2,0,0,0,1,0,1,0,0,0,2,2,27,1,0,0
123518,126.8854,37.6278,"2",55,55,1,2,1,1,0,0,1,0,0,0,6,0,2,0,64,3,0,0
57098,126.8859,37.6287,"1",0.742,0.742,1,2,0,0,0,0,1,0,0,0,6,0,5,0,64,2,0,0
169429,126.8852,37.629,"1",7.39,7.39,1,2,0,0,0,0,1,0,0,0,6,0,5,0,60,2,0,0
57114,126.8924,37.6279,"1",1.7,1.7,1,2,1,1,0,1,0,0,0,0,6,0,6,0,78,4,0,0
56082,126.8928,37.6266,"1",30,30,1,2,1,1,0,1,0,0,0,0,6,0,5,0,76,4,0,0
123527,126.8923,37.6265,"1",32.9,279.101666666667,1,2,1,1,0,1,0,0,0,0,7,0,5,0,81,4,0,0
112271,126.8947,37.6268,"1",47.3,47.3,1,1,1,1,0,1,0,0,0,0,4,0,5,0,75,4,0,0
57100,126.893,37.6276,"1",65.3,10.5,1,2,1,1,0,1,0,0,0,0,5,0,6,0,77,4,0,0
112262,126.886,37.6276,"1",52,52,1,2,1,1,0,0,1,0,0,0,7,0,3,0,70,3,0,0
112261,126.8861,37.6276,"2",26.2,26.2,1,2,1,1,0,0,1,0,0,0,7,0,4,0,72,3,0,0
171016,126.8899,37.626,"1",24.6,24.6,1,2,1,1,0,1,0,0,0,0,7,0,2,0,80,4,0,0
186856,126.8917,37.6279,"1",1.65763193277311,1.65763193277311,1,2,1,1,0,1,0,0,0,0,7,0,6,0,79,4,0,0
186857,126.8896,37.6277,"4",1.65763209796971,1.65763209796971,1,2,1,1,0,1,0,0,0,0,7,0,5,0,81,4,0,0
57065,126.8868,37.6281,"1",8.55,8.55,1,2,1,1,0,0,1,0,0,0,7,0,5,0,75,3,0,0
57066,126.8871,37.6279,"2",8.55,8.55,1,2,1,1,0,0,1,0,0,0,7,0,5,0,77,4,0,0
57067,126.8873,37.6279,"1",10.4,10.4,1,2,1,1,0,1,1,0,0,0,7,0,5,0,77,4,0,0
123519,126.8871,37.6275,"1",34.2,34.2,1,2,1,1,0,0,1,0,0,0,7,0,5,0,77,4,0,0
112260,126.885,37.6282,"1",26.7,26.7,1,2,0,0,0,0,1,0,0,0,6,0,3,0,60,2,0,0
56080,126.8852,37.6281,"1",62.35,62.35,1,2,0,0,0,0,1,0,0,0,6,0,3,0,60,3,0,0
55407,126.8857,37.6702,"4",4.35,4.35,1,4,10,2,14,0,1,0,2,0,10,0,3,0,103,15,11,5
112131,126.8854,37.6708,"4",5.14,5.14,1,4,8,2,14,0,1,0,2,0,7,0,3,0,88,12,9,5
112132,126.8855,37.671,"4",5.34,5.34,1,4,8,2,14,0,1,0,2,0,6,0,3,0,86,10,9,5
168821,126.8835,37.6726,"4",6.6,6.6,0,3,4,2,2,0,2,0,0,1,1,1,3,0,18,1,0,0
55393,126.8899,37.6809,"1",1.51,1.51,0,4,1,0,0,0,1,0,1,1,0,0,2,2,28,2,0,0
55397,126.8893,37.681,"4",3.46,3.46,0,4,1,0,0,0,1,0,1,1,0,0,2,2,31,2,0,0
58713,126.8072,37.6724,"1",13,13,3,27,47,9,81,12,10,0,15,1,53,2,1,2,360,80,38,16
113658,126.748,37.6605,"4",90,90,4,11,2,1,2,5,0,0,6,24,4,0,8,2,181,55,7,2
113659,126.748,37.6605,"1",90,90,4,11,2,1,2,5,0,0,6,24,4,0,8,2,181,55,7,2
113660,126.748,37.6604,"1",90,90,4,11,2,1,2,5,0,0,6,24,4,0,8,2,182,55,7,2
113661,126.748,37.6603,"1",90,90,4,11,2,1,2,5,0,0,6,23,4,0,8,2,182,55,7,2
113662,126.7489,37.6605,"1",89.6989969798658,90,4,11,2,1,2,5,0,0,6,23,4,0,8,2,183,55,7,2
113663,126.749,37.6604,"1",90,90,4,10,2,1,2,5,0,0,3,18,3,0,8,2,180,54,7,2
113664,126.7486,37.6601,"4",90,90,4,10,2,1,2,5,0,0,3,14,3,0,8,2,175,53,7,2
113665,126.7486,37.66,"4",90,90,4,9,2,1,2,5,0,0,2,14,3,0,8,2,174,53,7,2
113666,126.7484,37.6599,"1",90,90,4,9,2,1,2,5,0,0,2,14,3,0,8,2,173,53,7,2
113667,126.7479,37.6599,"1",90,90,4,9,2,1,2,5,0,0,2,14,3,0,8,2,173,53,7,2
113668,126.7481,37.66,"3",90,90,4,10,2,1,2,5,0,0,2,14,3,0,8,2,174,53,7,2
113669,126.748,37.6599,"1",90,90,4,9,2,1,2,5,0,0,2,14,3,0,8,2,174,53,7,2
113670,126.7481,37.6602,"3",90,90,4,11,2,1,2,5,0,0,6,21,4,0,8,2,182,55,7,2
113671,126.7484,37.6597,"4",90,90,4,9,2,1,2,5,0,0,2,13,3,0,8,2,172,53,7,2
113672,126.7483,37.6593,"1",90,90,2,8,1,1,1,5,0,0,0,11,1,0,8,2,124,32,5,2
113673,126.7483,37.6593,"4",67.3657080846446,90,2,8,1,1,1,5,0,0,0,11,1,0,8,2,124,32,5,2
113674,126.7466,37.6596,"1",90,90,2,7,1,1,1,5,0,0,0,10,1,0,8,2,102,28,5,1
113675,126.7468,37.6596,"1",75,75,2,7,1,1,1,5,0,0,0,10,1,0,8,2,102,29,5,1
113677,126.7468,37.6594,"4",90,90,2,7,1,1,1,5,0,0,0,10,1,0,8,2,101,28,5,1
113678,126.7472,37.6595,"4",90,90,2,7,1,1,1,5,0,0,0,10,1,0,8,2,101,29,5,1
113679,126.7475,37.6594,"4",90,90,2,7,1,1,1,5,0,0,0,11,1,0,8,2,102,29,5,1
113680,126.7471,37.66,"4",90,90,3,11,2,1,2,5,0,0,6,19,2,0,8,2,173,50,7,2
113681,126.7471,37.6597,"4",90,90,2,8,1,1,1,5,0,0,0,11,1,0,8,2,129,33,6,2
58712,126.8064,37.6732,"4",12.4,12.4,3,27,48,9,82,12,7,0,15,1,48,2,1,2,352,80,38,16
58711,126.806,37.6737,"2",5.28,5.28,3,26,46,10,81,12,7,0,15,0,44,2,1,2,348,81,38,16
113634,126.7497,37.6604,"1",0.75635,90,4,10,2,1,2,6,0,0,3,17,3,0,8,2,178,54,7,2
113643,126.748,37.6611,"2",44.3240343358396,44.3240343358396,4,11,2,1,2,5,0,0,6,26,4,0,8,2,189,55,7,2
113645,126.7478,37.6603,"3",90,90,4,11,2,1,2,5,0,0,6,24,4,0,8,2,181,55,7,2
113647,126.7491,37.6604,"1",89.9472429906542,89.9472429906542,4,10,2,1,2,5,0,0,3,17,3,0,8,2,180,54,7,2
181544,126.7491,37.6604,"1",1.39313492063492,1.39313492063492,4,10,2,1,2,5,0,0,3,17,3,0,8,2,180,54,7,2
113651,126.7473,37.661,"4",81.1827754922497,90.0000000209468,4,11,2,1,2,5,0,0,6,26,4,0,8,2,182,55,7,2
113655,126.7485,37.6608,"4",43.2145564962726,90,4,11,2,1,2,5,0,0,6,26,4,0,8,2,185,55,7,2
113656,126.7484,37.6605,"4",90,90,4,11,2,1,2,5,0,0,6,24,4,0,8,2,183,55,7,2
113657,126.7486,37.6602,"2",90,90,4,10,2,1,2,5,0,0,3,17,3,0,8,2,178,54,7,2
58702,126.7995,37.6768,"1",5.28,5.28,3,17,30,7,22,6,7,0,7,1,41,0,3,4,225,57,7,7
58731,126.7988,37.6776,"1",6.56,6.56,3,13,29,7,11,6,6,0,4,1,38,0,3,4,231,52,6,8
176632,126.799,37.6773,"4",6.56,6.56,3,14,31,7,13,6,6,0,4,1,38,0,3,4,220,52,6,8
176634,126.7987,37.6777,"1",6.56,6.56,3,13,29,7,12,6,7,0,4,1,35,0,3,4,230,53,6,8
55995,126.7997,37.6765,"1",0.99,2.19352941176471,3,17,30,8,31,9,7,0,8,1,41,0,3,4,250,60,15,10
140738,126.7997,37.6766,"1",0.99,13.8,3,17,30,7,30,7,7,0,8,1,41,0,3,4,250,60,14,10
58707,126.7998,37.6763,"1",5.28,5.28,3,20,30,8,53,11,7,0,10,1,44,1,3,4,281,63,24,14
113682,126.7471,37.6598,"4",90,90,2,8,2,1,2,5,0,0,0,13,1,0,8,2,148,45,6,2
113683,126.7472,37.6601,"3",90,90,4,11,2,1,2,5,0,0,6,21,4,0,8,2,180,55,7,2
57771,126.7963,37.621,"3",2.06,2.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0
57772,126.7963,37.6208,"4",2.06,2.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0
57773,126.7966,37.6202,"4",2.32,2.32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0
57774,126.797,37.6197,"1",2.32,2.32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0
57775,126.7972,37.6197,"1",2.06,2.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0
57776,126.7972,37.6198,"3",2.06,2.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,0
57777,126.8003,37.6203,"1",2.06,2.06,0,0,0,0,0,0,1,0,0,0,1,0,1,0,13,0,0,0
57778,126.8,37.6202,"1",2.06,2.06,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12,0,0,0
57779,126.7997,37.6204,"3",2.06,2.06,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12,0,0,0
57780,126.7994,37.6202,"4",2.06,2.06,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12,0,0,0
57781,126.799,37.62,"4",2.06,2.06,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12,0,0,0
55996,126.807,37.6726,"1",0.99,0.99,3,27,47,9,82,12,8,0,15,1,51,2,1,2,361,81,38,16
55997,126.8071,37.6726,"1",0.99,0.99,3,27,47,9,82,12,8,0,15,1,51,2,1,2,361,80,38,16
58714,126.8071,37.6726,"1",13.5,13.5,3,27,47,9,82,12,8,0,15,1,51,2,1,2,361,80,38,16
55998,126.807,37.6726,"1",0.99,0.99,3,27,47,9,82,12,8,0,15,1,51,2,1,2,361,81,38,16
58715,126.8069,37.6727,"1",13.5,13.5,3,27,47,9,82,12,8,0,15,1,51,2,1,2,361,81,38,16
58717,126.8077,37.672,"1",132.590909090909,132.590909090909,3,26,48,9,79,12,11,0,15,1,53,2,1,2,361,80,37,16
58719,126.8078,37.672,"1",2.63,2.63,3,26,48,9,77,12,11,0,15,1,53,2,1,2,358,79,34,15
58720,126.8077,37.672,"1",13.5,13.5,3,26,48,9,79,12,11,0,15,1,53,2,1,2,361,80,37,16
58721,126.8077,37.6719,"1",13.5,13.5,3,27,48,9,81,12,11,0,15,1,53,2,1,2,363,81,38,16
58723,126.8082,37.6712,"1",4.886,4.886,3,26,44,8,81,11,10,0,15,1,51,2,1,2,362,80,38,16
57770,126.7956,37.6215,"4",2.32,2.32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0
169912,126.873,37.592,"4",4.23919911061701,4.23919911061701,1,3,9,1,6,0,3,0,2,0,13,4,0,0,46,3,3,3
186944,126.872,37.5921,"1",19.8,19.8,2,4,6,1,1,0,3,0,1,0,9,4,0,0,35,2,0,2
59097,126.8761,37.5968,"4",1.55,1.55,1,6,7,2,1,1,4,1,2,1,10,3,2,1,52,6,0,3
59098,126.8759,37.5968,"1",1.55,1.55,1,6,7,2,1,1,4,1,2,1,10,3,2,1,52,6,0,3
59099,126.8766,37.5965,"3",1.55,1.55,2,5,7,1,0,1,4,0,2,0,10,2,2,1,57,5,0,3
112508,126.8764,37.5967,"3",2.48,2.48,1,5,7,2,0,1,4,1,2,0,10,2,2,1,52,5,0,3
112509,126.8763,37.5967,"3",2.48,2.48,1,5,7,2,0,1,4,1,2,0,10,3,2,1,52,6,0,3
112510,126.8765,37.5966,"2",2.48,2.48,2,5,7,2,0,1,4,0,2,0,10,2,2,1,54,5,0,3
188082,126.876,37.5968,"1",1.55,1.55,1,6,7,2,1,1,4,1,2,1,10,3,2,1,52,6,0,3
188083,126.876,37.5966,"1",1.55,1.55,2,6,7,2,1,1,4,1,2,1,10,3,2,1,53,6,0,3
113632,126.7497,37.6602,"4",46.9965870793269,90,4,9,2,1,2,6,0,0,2,14,3,0,8,2,172,53,7,2
113631,126.7497,37.6602,"1",90,90,4,9,2,1,2,6,0,0,2,14,3,0,8,2,172,53,7,2
113630,126.7496,37.6599,"4",90,90,4,9,2,1,2,5,0,0,2,13,3,0,8,2,173,53,7,2
112312,126.8521,37.6792,"4",10.9,10.9,0,0,2,0,0,0,8,0,0,0,1,0,4,0,80,4,0,0
112313,126.8522,37.6795,"2",8.32,8.32,0,0,2,0,0,0,6,0,0,0,1,0,4,0,81,4,0,0
112314,126.852,37.6803,"1",10,10,0,0,2,0,0,0,4,0,0,0,1,0,6,0,80,4,0,0
112315,126.8519,37.6804,"1",10.8,10.8,0,0,2,0,0,0,4,0,0,0,1,0,6,0,80,4,0,0
112316,126.8518,37.6816,"3",17.6,17.6,0,0,2,0,0,0,2,0,0,0,1,0,8,0,79,3,0,0
112317,126.852,37.6812,"1",56.3,56.3,0,0,2,0,0,0,2,0,0,0,1,0,8,0,80,3,0,0
112318,126.8516,37.6805,"4",10.6,10.6,0,0,2,0,0,0,4,0,0,0,1,0,6,0,80,4,0,0
112319,126.8514,37.6817,"1",47.5,47.5,0,0,2,0,0,0,2,0,0,0,1,0,7,0,79,3,0,0
112320,126.8518,37.6811,"3",10.5,10.5,0,0,2,0,0,0,2,0,0,0,1,0,8,0,80,3,0,0
112321,126.8516,37.6814,"1",15.8,15.8,0,0,2,0,0,0,2,0,0,0,1,0,7,0,80,3,0,0
112322,126.8515,37.6803,"1",11,11,0,0,2,0,0,0,4,0,0,0,1,0,6,0,80,4,0,0
112323,126.8515,37.6802,"1",10.3,10.3,0,0,2,0,0,0,5,0,0,0,1,0,6,0,81,4,0,0
112324,126.8518,37.6798,"3",10.9,10.9,0,0,2,0,0,0,5,0,0,0,1,0,4,0,81,4,0,0
112325,126.8516,37.6799,"1",10.9,10.9,0,0,2,0,0,0,5,0,0,0,1,0,5,0,81,4,0,0
112326,126.8516,37.68,"2",10.9,10.9,0,0,2,0,0,0,5,0,0,0,1,0,5,0,81,4,0,0
112327,126.8519,37.68,"3",10.5,10.5,0,0,2,0,0,0,5,0,0,0,1,0,5,0,81,4,0,0
112329,126.8517,37.679,"1",80.8,80.8,0,0,2,0,0,0,8,0,0,0,1,0,4,0,80,4,0,0
112330,126.8518,37.6791,"1",80.8,80.8,0,0,2,0,0,0,8,0,0,0,1,0,4,0,80,4,0,0
112331,126.8518,37.6792,"1",10.5,10.5,0,0,2,0,0,0,8,0,0,0,1,0,4,0,80,4,0,0
112328,126.8518,37.6796,"1",10.5,10.5,0,0,2,0,0,0,5,0,0,0,1,0,4,0,81,4,0,0
112332,126.8517,37.6789,"1",10.7,10.7,0,0,2,0,0,0,8,0,0,0,1,0,4,0,80,4,0,0
112985,126.7509,37.6597,"4",90,90,4,9,2,1,2,6,0,0,2,12,3,0,8,1,173,53,7,2
112986,126.7509,37.6595,"4",88.3558640847643,90,4,9,2,1,2,6,0,0,2,12,3,0,8,1,173,53,7,2
112987,126.7504,37.6592,"4",90,90,4,8,2,1,2,5,0,0,2,12,1,0,8,1,156,48,6,2
112988,126.7507,37.6591,"4",90,90,4,8,2,1,1,6,0,0,2,10,1,0,8,1,144,45,6,2
112989,126.751,37.6591,"4",90,90,4,5,2,1,1,6,0,0,2,7,1,0,8,1,138,45,6,2
112990,126.7512,37.6591,"4",90,90,4,5,2,1,1,6,0,0,2,7,1,0,8,1,138,44,6,2
188625,126.7512,37.6591,"1",90,90,4,5,2,1,1,6,0,0,2,7,1,0,8,1,138,44,6,2
112992,126.7502,37.6592,"4",90,90,4,8,2,1,2,5,0,0,2,11,1,0,8,1,152,47,6,2
112993,126.7494,37.6589,"3",90,90,2,7,1,1,1,5,0,0,0,9,1,0,8,1,101,28,5,1
181539,126.7517,37.6609,"1",89.9995028164157,492.470398896425,4,9,7,1,10,6,0,0,3,13,15,0,8,1,183,55,7,4
181540,126.7517,37.6609,"3",16.4470332116788,89.9969065693431,4,9,7,1,10,6,0,0,3,13,15,0,8,1,183,55,7,4
181542,126.7503,37.6599,"2",16.4481840659341,90.0032046703297,4,9,2,1,2,6,0,0,2,11,3,0,8,1,171,53,7,2
186309,126.7532,37.6626,"3",16.4476854347826,90.0004775,4,12,26,5,45,9,0,0,6,15,37,1,8,2,236,64,9,5
186320,126.7526,37.659,"1",71.7499993589744,71.7499993589744,4,5,1,1,1,6,0,0,2,9,1,0,8,1,128,33,5,2
113028,126.7528,37.6587,"3",90,90,3,4,1,1,0,6,0,0,2,8,1,0,8,1,96,26,5,1
113053,126.7526,37.6585,"3",89.5522388777555,89.5522388777555,3,4,1,1,0,5,0,0,2,8,1,0,8,1,96,26,5,1
113622,126.7474,37.6614,"1",15.6867472972973,90.0000003378378,4,11,3,1,2,5,0,0,6,26,4,0,8,2,194,58,7,2
113623,126.7496,37.6597,"4",90,90,4,9,2,1,2,5,0,0,2,13,3,0,8,2,173,53,7,2
113624,126.7498,37.6592,"4",90,90,4,8,2,1,1,5,0,0,2,11,1,0,8,1,149,47,6,2
113625,126.7495,37.6595,"4",90,90,4,9,2,1,2,5,0,0,2,13,3,0,8,1,173,53,7,2
113626,126.7495,37.6594,"4",90,90,4,9,2,1,2,5,0,0,2,13,2,0,8,1,170,50,7,2
113627,126.7492,37.6592,"4",90,90,3,8,2,1,1,5,0,0,2,13,1,0,8,2,143,40,6,2
113628,126.7491,37.6599,"1",90,90,4,9,2,1,2,5,0,0,2,13,3,0,8,2,172,53,7,2
113629,126.7498,37.66,"4",89.9230769888794,90,4,9,2,1,2,6,0,0,2,13,3,0,8,1,173,53,7,2
112984,126.7507,37.6598,"3",90,90,4,9,2,1,2,6,0,0,2,12,3,0,8,1,173,53,7,2
186307,126.7512,37.6599,"1",76.511936,90,4,9,2,1,2,6,0,0,2,12,3,0,8,1,173,53,7,2
112983,126.7512,37.6599,"2",90,90,4,9,2,1,2,6,0,0,2,12,3,0,8,1,173,53,7,2
169839,126.8592,37.5971,"1",16.5,16.5,0,2,2,1,2,2,0,0,1,1,3,1,0,0,5,1,0,0
169841,126.8606,37.5969,"1",16.5,16.5,0,2,2,1,2,3,0,1,2,1,3,1,0,0,7,2,0,0
112973,126.7511,37.661,"1",90.0017576746648,214.758292166549,4,10,7,1,9,6,0,0,4,17,13,0,8,1,193,56,7,3
112974,126.7511,37.6608,"3",42.1406960443038,90,4,10,5,1,6,6,0,0,4,14,9,0,8,1,184,54,7,3
112975,126.7511,37.6607,"3",47.3827534285714,90,4,9,2,1,6,6,0,0,3,13,9,0,8,1,179,54,7,3
112976,126.751,37.6606,"3",90.0001037763044,154.603108047905,4,9,2,1,6,6,0,0,3,13,9,0,8,1,178,54,7,3
112977,126.751,37.6604,"4",57.2582547857794,90,4,9,2,1,6,6,0,0,3,12,9,0,8,1,175,54,7,3
112978,126.751,37.6603,"3",90.0007449705702,127.611350259158,4,9,2,1,6,6,0,0,3,12,9,0,8,1,175,54,7,3
112979,126.751,37.6601,"3",68.0520446389497,90,4,9,2,1,2,6,0,0,2,12,4,0,8,1,173,54,7,2
112980,126.7509,37.66,"3",69.7813122418879,90,4,9,2,1,2,6,0,0,2,12,3,0,8,1,173,53,7,2
112981,126.7507,37.6599,"2",76.5119365306122,90,4,9,2,1,2,6,0,0,2,12,3,0,8,1,172,53,7,2
112982,126.7513,37.66,"1",90,90,4,9,2,1,4,6,0,0,2,12,4,0,8,1,173,54,7,2
