"Asset_ID","Land_size","Land_value","longitude","latitude","Land_Value_bySize","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9","cluster"
413,74,2565600,126.9504,37.2766,3.46702702702703,21,236,532,80,845,164,64,8,125,25,767,41,120,147,4560,510,396,174,3
414,35,1256500,126.9505,37.2774,3.59,21,240,538,83,860,165,66,8,128,25,782,45,120,148,4633,514,397,178,3
415,13,466700,126.9505,37.2776,3.59,21,241,540,83,871,166,68,8,128,25,789,45,120,149,4660,515,399,179,3
416,1308,49542000,126.9503,37.2775,3.78761467889908,21,238,534,83,856,164,65,8,127,25,779,43,120,147,4621,514,398,179,3
417,1118,40136200,126.9502,37.2772,3.59,21,236,534,81,849,164,65,8,127,25,771,42,120,145,4582,512,396,175,3
418,203,7287700,126.9507,37.2777,3.59,21,244,543,83,877,168,68,8,128,25,797,46,120,150,4692,518,404,179,3
419,87,3123300,126.9497,37.2773,3.59,21,232,530,81,830,161,65,8,123,25,758,40,120,142,4531,507,390,175,3
420,44,1579600,126.9509,37.2778,3.59,21,247,547,84,884,168,69,8,129,25,814,46,119,154,4727,523,405,180,3
421,43,1543677,126.9497,37.2773,3.58994651162791,21,232,530,81,830,161,65,8,123,25,758,40,120,142,4531,507,390,175,3
422,145,5205500,126.9507,37.2778,3.59,21,244,545,83,877,168,68,8,128,25,800,46,120,151,4702,520,404,179,3
213,1564.9,1721390000,126.9769,37.3032,110,24,358,690,108,1151,274,84,5,184,58,1158,106,105,299,7164,813,594,264,1
212,42389,47051790000,126.9778,37.3044,111,24,366,681,110,1153,273,79,5,186,58,1161,104,107,295,7176,815,595,267,1
151272,114,8094000,126.9821,37.3056,7.1,25,375,684,110,1158,292,79,5,189,62,1196,109,104,304,7331,822,598,272,1
122340,312,263640000,126.9862,37.272,84.5,36,555,983,137,1545,412,118,9,314,75,1778,127,65,502,10803,1155,931,400,2
122341,489,400491000,126.9862,37.2717,81.9,36,555,983,137,1556,412,118,9,315,75,1778,127,65,502,10805,1155,933,401,2
246,496,295120000,126.9555,37.2779,59.5,22,285,599,90,941,196,78,7,142,31,960,75,118,175,5267,582,438,191,1
527,652,19560000,126.9525,37.2787,3,22,265,578,88,924,174,73,7,134,27,881,52,119,168,5059,556,419,187,3
528,138,4140000,126.9501,37.2784,3,21,236,541,84,871,163,71,8,126,25,784,44,120,146,4648,519,396,179,3
529,28,840000,126.95,37.278,3,21,237,539,84,858,162,68,8,127,25,777,43,119,145,4622,513,396,179,3
410,71,2548900,126.9513,37.2782,3.59,21,252,558,86,906,171,71,8,130,25,836,46,118,159,4831,534,412,182,3
411,43,1543700,126.951,37.2779,3.59,21,247,551,85,892,169,71,8,129,25,818,46,119,155,4753,525,408,181,3
151273,408,28968000,126.9821,37.3059,7.1,25,373,686,110,1158,293,78,5,185,62,1195,109,104,304,7317,821,591,271,1
122306,112,26544000,126.9886,37.2676,23.7,36,592,1054,145,1691,421,116,10,330,74,1908,128,61,502,11424,1205,973,413,2
122305,1751,432497000,126.9886,37.2685,24.7,36,592,1047,143,1677,422,116,10,331,74,1903,129,63,502,11453,1213,963,411,2
321,68972,63385268000,126.9919,37.3138,91.9,21,333,618,105,985,276,77,4,161,59,1095,103,102,201,6237,680,511,236,1
323,7843,4274435000,126.9994,37.3137,54.5,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
1064,192.7,707866200,126.9973,37.2953,367.341048261546,36,549,844,123,1416,422,109,8,287,79,1694,125,82,465,10494,1225,859,374,2
210,3561.2,5519860000,126.9997,37.2956,155,36,557,849,125,1454,431,108,8,294,82,1719,127,87,470,10584,1275,893,383,2
46,1736.6,1694921600,126.9975,37.2949,97.6,36,552,859,123,1438,424,110,8,290,79,1706,125,82,466,10562,1243,868,377,2
1065,59,46787000,126.989,37.3032,79.3,27,412,728,111,1201,325,90,7,210,63,1325,117,98,343,7818,898,622,298,1
176266,536,101304000,126.9843,37.3019,18.9,25,400,706,115,1200,304,91,6,199,63,1284,119,103,331,7693,863,627,291,1
227,6481.8,4145240730,126.9958,37.2975,63.9519999074331,35,513,804,122,1356,406,107,7,267,76,1602,121,83,429,9792,1162,790,355,2
222,12045.3,12527112000,126.9964,37.292,104,37,575,902,133,1485,438,109,8,300,89,1771,127,84,474,10948,1267,911,396,2
220,2144.6,1925943200,126.9964,37.292,89.8043084957568,37,575,902,133,1485,438,109,8,300,89,1771,127,84,474,10948,1267,911,396,2
97867,33760.3,1139747728,126.9863,37.2895,3.376,33,509,840,127,1361,400,107,8,259,74,1586,123,87,439,9811,1040,775,352,2
177316,31,81800,126.9847,37.315,0.263870967741935,21,315,654,107,984,254,73,4,152,55,1056,98,99,169,5816,625,487,222,1
186637,893,96744200,126.9817,37.3093,10.8336170212766,23,353,669,109,1051,280,80,4,168,59,1131,103,105,270,6797,750,541,256,1
122342,1908,123126000,126.9821,37.3063,6.45314465408805,26,372,686,109,1153,292,78,5,185,62,1192,108,104,302,7296,823,590,271,1
159865,615,651900001,126.9792,37.3124,106.000000162602,22,322,644,104,981,250,80,4,155,52,1077,98,101,169,6016,651,484,229,1
166141,7,7420000,126.9791,37.3125,106,22,321,645,103,980,248,80,4,155,52,1076,96,101,169,6008,650,481,228,1
166143,3,3179999,126.9791,37.3125,105.999966666667,22,321,645,103,980,248,80,4,155,52,1076,96,101,169,6008,650,481,228,1
330,1635,107058120,126.9851,37.3154,6.54789724770642,21,314,643,107,987,251,73,4,152,55,1052,97,100,169,5799,626,486,220,1
171863,77,5041880,126.9851,37.3152,6.5478961038961,21,314,646,107,983,253,73,4,152,56,1054,98,100,169,5804,624,484,221,1
1062,46,18262000,126.9647,37.3029,39.7,21,306,666,107,978,218,81,4,134,40,1024,85,110,174,5596,597,458,214,1
318,3526,3240394000,126.9896,37.3141,91.9,21,326,619,101,973,272,76,4,157,59,1072,102,102,185,6067,662,499,233,1
317,14,2982000,126.9901,37.3119,21.3,23,363,649,107,1044,292,77,4,167,59,1131,106,99,278,6703,731,544,253,1
316,3181,2923339000,126.9903,37.3159,91.9,21,310,603,103,952,260,75,4,152,58,1014,99,104,171,5839,636,486,219,1
166835,2495,279440000,126.9909,37.258,11.2,35,533,905,128,1493,369,110,9,306,63,1675,112,66,474,10373,1113,863,365,2
166836,77,9317000,126.991,37.2576,12.1,35,529,900,128,1479,370,110,9,305,63,1667,112,66,474,10351,1115,855,362,2
166837,292,35332000,126.9909,37.2575,12.1,35,528,898,128,1475,368,110,9,304,62,1659,112,66,474,10332,1115,852,360,2
166838,187,22627000,126.9913,37.2565,12.1,36,523,880,124,1452,364,111,9,298,62,1653,108,67,472,10205,1090,847,360,2
122311,223,150302000,126.9887,37.2653,67.4,38,580,1048,139,1678,412,115,10,330,72,1913,124,64,494,11309,1187,975,413,2
160233,560,7658000,126.9671,37.3109,1.3675,24,314,686,105,1051,219,80,5,143,39,1095,62,103,146,5956,610,500,225,1
160253,619,35623450,126.967,37.3104,5.755,24,315,685,108,1041,217,80,5,143,39,1090,64,103,143,5946,614,501,225,1
160234,64,875200,126.9668,37.3095,1.3675,24,316,688,106,1038,219,82,5,145,41,1085,64,103,140,5893,619,495,224,1
160235,169,2311070,126.9667,37.3089,1.36749704142012,23,316,690,107,1038,221,83,5,143,41,1076,65,104,134,5879,620,491,220,1
176655,152070,1.13e+11,126.9865,37.2673,74.3078845268626,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
122336,46,30038000,126.9886,37.2658,65.3,37,580,1050,141,1678,416,116,10,329,74,1908,126,63,497,11316,1184,974,412,2
122337,246,171954000,126.9866,37.2704,69.9,36,563,1001,137,1583,409,113,9,321,74,1818,127,63,502,10918,1162,937,402,2
122338,218,178542000,126.9862,37.2714,81.9,36,559,987,137,1564,412,116,9,315,75,1783,127,65,502,10823,1157,933,401,2
441,811,29114900,126.9501,37.2759,3.59,21,228,527,80,827,162,64,8,120,25,732,41,117,138,4373,501,369,166,3
443,812,29150800,126.95,37.2755,3.59,21,226,521,80,825,158,64,8,119,25,716,41,115,135,4318,500,360,163,3
438,803,28827700,126.95,37.2754,3.59,21,226,521,80,823,158,64,8,119,25,715,41,115,134,4303,499,359,163,3
444,26,933400,126.9496,37.275,3.59,21,219,510,79,797,156,63,7,117,22,704,39,115,130,4233,492,351,161,3
188695,401,626998000,126.9957,37.231,156.358603491272,25,373,611,78,820,256,95,9,199,33,1135,51,69,292,6743,650,477,207,1
188313,932,3760180,126.9954,37.231,0.403452789699571,23,369,599,77,815,251,95,9,195,32,1132,51,69,289,6666,644,470,206,1
188314,945,3760180,126.9949,37.231,0.397902645502646,23,366,591,72,800,249,95,9,193,31,1121,50,69,286,6578,638,464,204,1
188315,973,3760200,126.9945,37.2311,0.386454265159301,23,364,588,71,785,249,95,9,191,31,1117,50,69,283,6540,632,462,202,1
122299,327,31293900,126.9869,37.2733,9.57,37,562,985,138,1546,417,117,9,316,74,1786,127,64,502,10877,1166,938,401,2
122300,115,51405000,126.9869,37.2732,44.7,37,561,985,139,1546,416,117,9,316,74,1786,127,64,502,10887,1167,938,401,2
122301,43,11911000,126.9868,37.2718,27.7,37,562,997,138,1576,414,118,9,321,75,1801,127,64,502,10907,1166,939,404,2
122302,7301,1963969000,126.9877,37.2698,26.9,37,576,1027,143,1628,414,114,9,326,74,1869,127,61,502,11112,1182,951,409,2
122303,26,9126000,126.9868,37.2724,35.1,37,561,994,139,1566,414,118,9,318,74,1796,127,64,502,10892,1166,941,403,2
122304,258,90816000,126.9868,37.272,35.2,37,562,997,139,1574,414,118,9,319,75,1798,127,64,502,10909,1167,939,404,2
162025,136,1822400,126.9669,37.3134,1.34,23,311,657,101,1010,228,76,6,139,37,1087,68,106,143,5800,598,480,219,1
122312,1496,354552000,126.9888,37.264,23.7,37,576,1020,137,1662,403,117,10,328,69,1880,122,65,494,11256,1177,962,410,2
122313,354,83898000,126.9891,37.2632,23.7,36,573,1001,136,1651,402,116,10,325,69,1867,117,66,494,11226,1182,955,406,2
333,435,47144500,126.9893,37.2627,10.837816091954,36,569,992,136,1613,402,116,10,322,69,1839,117,66,491,11179,1182,948,406,2
334,609,155599500,126.9896,37.2617,25.55,36,562,973,133,1584,395,111,10,323,68,1808,111,66,485,11085,1176,941,400,2
122316,1155,820050000,126.9888,37.2638,71,37,575,1016,136,1656,403,117,10,327,69,1874,121,64,494,11237,1177,959,409,2
122317,884,297908000,126.9893,37.2626,33.7,36,568,992,135,1611,402,117,10,322,69,1836,117,66,491,11164,1181,948,406,2
122318,2470,792870000,126.9896,37.2614,32.1,36,558,966,132,1572,390,111,10,321,68,1795,111,66,483,11036,1172,935,397,2
122319,257,173218000,126.9891,37.2631,67.4,36,573,999,136,1633,403,116,10,323,69,1862,117,66,494,11213,1181,953,406,2
122320,1218,60291000,126.9901,37.2607,4.95,35,552,965,129,1567,387,111,10,320,67,1780,110,67,478,10893,1168,920,388,2
122321,835,41332500,126.9903,37.2606,4.95,35,550,966,129,1568,387,111,10,320,65,1780,111,67,477,10890,1163,923,389,2
122323,2314,562302000,126.99,37.2606,24.3,35,549,965,129,1563,387,111,10,319,65,1769,110,67,477,10847,1156,913,384,2
122327,1116,55242000,126.9904,37.2607,4.95,35,555,969,129,1577,389,111,10,320,67,1789,111,67,478,10941,1176,927,391,2
160251,271,7391520,126.9667,37.3092,2.72749815498155,23,315,687,106,1038,220,83,5,145,41,1082,64,104,138,5898,619,495,224,1
157328,77,3703700,126.9666,37.3086,4.81,23,316,689,108,1038,221,85,5,143,40,1070,64,105,135,5883,622,489,220,1
43280,74,3559400,126.9667,37.3086,4.81,23,315,689,108,1037,221,85,5,143,40,1068,65,104,135,5879,622,488,220,1
157330,11,459800,126.9666,37.3084,4.18,23,314,688,108,1037,221,85,5,143,40,1066,65,105,135,5882,622,489,220,1
43282,205,8569000,126.9666,37.3084,4.18,23,314,688,108,1037,221,85,5,143,40,1066,65,105,135,5882,622,489,220,1
162027,802,11629000,126.9667,37.317,1.45,23,287,660,99,982,230,72,6,133,36,1017,63,105,102,5127,565,454,208,3
43371,80,896000,126.9667,37.3151,1.12,23,301,650,97,989,226,74,6,137,36,1047,66,106,124,5404,584,459,209,1
158151,146,1635200,126.9668,37.315,1.12,23,299,652,98,993,225,75,6,136,36,1051,66,106,127,5420,586,461,210,3
160259,33,1980000,126.9668,37.3149,6,23,299,653,98,992,225,76,6,136,36,1051,67,107,129,5457,587,461,210,3
160257,173,10034000,126.9668,37.3146,5.8,23,302,655,98,999,225,76,6,135,36,1064,68,107,131,5529,592,463,212,3
819,810,13608000,126.9509,37.2921,1.68,22,233,568,88,843,148,73,5,103,27,807,44,119,72,4276,444,359,169,3
153617,9,4842000,127.041,37.2477,53.8,44,637,1074,141,1779,421,104,11,360,65,1979,122,93,417,11514,1486,1021,389,2
844,1230,20664000,126.9527,37.2919,1.68,23,252,580,90,862,159,73,4,117,32,856,49,118,98,4476,468,375,177,3
845,1779,29887200,126.9526,37.2918,1.68,23,252,579,90,862,159,73,4,117,32,855,49,117,97,4471,468,374,177,3
846,1071,17992800,126.9524,37.2917,1.68,23,250,578,90,862,157,73,4,116,31,852,49,117,96,4451,466,370,176,3
847,1917,32205600,126.9523,37.2916,1.68,23,249,576,90,861,157,73,4,115,30,850,49,117,96,4439,466,370,174,3
848,1342,22545600,126.9521,37.2916,1.68,23,245,575,91,858,157,73,4,114,29,844,49,117,94,4411,459,368,174,3
849,1607,81957000,126.952,37.2915,5.1,23,244,575,91,858,157,72,4,114,29,843,49,117,94,4402,458,367,174,3
850,3022,154122000,126.9517,37.2914,5.1,23,243,574,92,854,155,72,4,108,28,837,46,118,90,4369,454,364,174,3
851,2988,152388000,126.9514,37.2913,5.1,22,242,572,92,850,151,72,4,108,28,828,46,119,86,4341,452,363,174,3
852,1342,68442000,126.9512,37.2912,5.1,22,239,572,91,845,150,72,4,107,28,822,46,119,80,4301,447,362,173,3
853,1583,80733000,126.9511,37.291,5.1,22,237,571,91,844,151,72,4,106,28,815,46,120,80,4286,449,361,172,3
854,221,11271000,126.9507,37.2914,5.1,22,230,566,87,834,146,72,4,102,27,799,43,119,72,4239,443,356,169,3
855,512,26112000,126.9506,37.2913,5.1,22,230,566,87,832,145,71,4,101,27,794,43,119,72,4228,443,356,168,3
186106,39.5,7.9e+07,127.0614,37.244,200,46,612,1123,140,1833,354,99,10,331,58,1919,74,90,291,10483,1287,943,351,2
119,105,49796250,127.0443,37.2953,47.425,32,590,1006,159,1832,415,86,7,342,72,1931,142,92,463,10961,1379,1037,416,2
120,2860,1415128000,127.0447,37.2947,49.48,32,594,1023,158,1863,416,85,8,346,72,1951,143,91,465,11011,1383,1047,417,2
121,502,166262840,127.0447,37.2955,33.1200876494024,32,586,998,157,1826,411,86,7,342,72,1932,141,91,462,10858,1369,1023,412,2
122,705,317180640,127.0447,37.2953,44.9901617021277,32,588,1007,158,1830,412,86,8,342,72,1935,142,91,462,10908,1376,1029,414,2
123,1392,628696800,127.0452,37.2944,45.165,33,595,1028,158,1871,416,85,8,348,72,1953,145,89,460,11020,1383,1052,419,2
856,870,44370000,126.951,37.2909,5.1,22,235,572,92,841,150,72,4,103,28,809,46,120,79,4276,447,359,170,3
857,943,48093000,126.9509,37.2908,5.1,22,232,571,91,837,150,71,4,102,28,809,45,120,79,4263,446,357,169,3
153621,12,6456000,127.0404,37.2475,53.8,44,638,1081,142,1777,423,103,11,362,66,1979,122,94,417,11539,1488,1016,389,2
166841,3,1680000,127.0402,37.2474,56,45,640,1084,141,1779,423,104,11,362,66,1983,122,94,417,11542,1487,1018,389,2
153622,76,40888000,127.04,37.2473,53.8,46,641,1083,142,1779,422,105,11,362,67,1986,122,93,417,11551,1483,1018,389,2
858,279,14229000,126.9508,37.2907,5.1,22,232,569,91,833,150,71,4,102,28,806,45,120,78,4246,445,357,168,3
859,960,48960000,126.9507,37.2906,5.1,22,232,568,91,831,150,71,4,102,28,806,45,121,78,4238,443,356,167,3
860,61,3111000,126.9506,37.2904,5.1,22,232,568,92,829,149,71,4,102,25,805,45,121,78,4221,442,355,166,3
861,516,26316000,126.9505,37.2894,5.1,23,238,572,91,835,154,71,4,110,26,810,45,121,83,4252,445,364,168,3
862,1682,85782000,126.9507,37.2896,5.1,23,238,573,91,835,154,70,4,110,26,817,46,121,84,4271,447,363,169,3
863,1633,83283000,126.9509,37.2899,5.1,23,237,574,92,836,153,69,4,108,26,819,46,120,84,4287,447,362,170,3
823,1425,23940000,126.9517,37.2925,1.68,22,242,571,90,854,150,73,4,106,27,835,47,119,86,4371,453,364,172,3
824,1567,26940000,126.9518,37.2925,1.71920867900447,22,242,572,90,854,150,73,4,106,27,838,47,119,86,4377,454,365,172,3
825,2615,43932000,126.9521,37.2926,1.68,22,245,573,90,858,153,73,4,108,27,842,50,119,87,4405,455,366,172,3
826,2023,33986400,126.9524,37.2926,1.68,22,250,574,89,859,155,73,4,109,28,845,50,118,88,4430,455,366,176,3
827,1504,25267200,126.9528,37.2927,1.68,22,249,584,89,859,157,73,4,109,32,855,50,118,96,4479,473,370,179,3
828,1130,18984000,126.9531,37.2928,1.68,22,249,588,89,861,160,73,4,110,33,863,49,116,98,4508,481,379,182,3
829,302,5073600,126.9534,37.2928,1.68,23,254,589,89,870,163,73,4,116,34,875,51,116,98,4546,487,387,182,3
820,1900,31920000,126.9508,37.2921,1.68,22,233,566,86,840,148,72,5,103,27,804,44,119,71,4261,444,359,169,3
821,3015,50652000,126.9512,37.2922,1.68,22,239,569,88,848,149,73,4,105,27,822,44,120,77,4334,448,361,169,3
822,2995,50316000,126.9515,37.2924,1.68,22,242,570,90,852,150,73,5,106,27,830,45,118,84,4357,450,364,172,3
830,1268,21302400,126.9546,37.2923,1.68,24,269,597,92,898,177,74,5,128,36,893,51,117,125,4809,533,423,196,3
832,896,15052800,126.9542,37.2925,1.68,24,264,592,92,888,171,73,4,128,36,886,51,117,120,4721,525,411,190,3
833,1751,29416800,126.954,37.2925,1.68,24,261,592,92,883,168,73,4,122,36,884,51,117,119,4667,510,406,189,3
834,3012,50601600,126.9538,37.2923,1.68,23,260,590,91,885,167,73,4,121,36,883,51,117,117,4650,511,402,188,3
835,85,11428000,126.9537,37.2918,13.4447058823529,23,260,590,91,884,168,73,4,125,36,884,51,116,120,4682,523,402,188,3
836,2910,48888000,126.9535,37.2922,1.68,23,259,589,91,884,165,73,4,120,36,876,51,117,107,4606,503,400,187,3
837,105,1764000,126.9535,37.2917,1.68,23,259,589,91,882,167,73,4,124,36,874,51,117,119,4652,519,395,186,3
839,1079,18127200,126.9533,37.2921,1.68,23,257,588,91,878,163,73,4,119,36,870,51,118,107,4575,497,393,186,3
840,1774,29803200,126.9532,37.2921,1.68,23,257,587,91,877,162,73,4,119,36,867,49,119,106,4560,496,393,185,3
841,15,252000,126.9532,37.2915,1.68,23,259,588,92,878,164,72,4,120,35,869,49,117,117,4585,501,390,184,3
842,989,16129600,126.953,37.292,1.63089989888777,23,254,586,91,877,161,73,4,119,35,866,49,119,103,4533,486,386,180,3
843,1972,33129600,126.9529,37.2919,1.68,23,254,584,91,876,160,73,4,119,33,864,49,117,102,4517,477,385,179,3
153623,289,155482000,127.0398,37.2461,53.8,47,638,1089,142,1780,416,104,11,360,67,1963,121,91,414,11477,1459,1018,388,2
668,2946,324060000,126.9542,37.2963,11,23,254,592,91,880,160,71,5,110,33,867,51,114,82,4630,502,408,188,3
669,1537,169070000,126.954,37.2962,11,23,253,591,91,879,159,71,5,109,32,865,50,114,81,4609,501,405,188,3
670,433,47630000,126.954,37.296,11,23,252,591,91,878,160,71,5,109,32,866,51,114,84,4612,501,405,188,3
671,849,75985000,126.9542,37.2968,8.94994110718492,23,254,593,91,881,162,71,5,109,33,864,50,115,81,4637,503,407,186,3
672,87,7786500,126.9537,37.2965,8.95,23,253,591,92,877,160,71,5,108,31,858,49,115,79,4597,498,402,185,3
673,1570,140515000,126.9549,37.2974,8.95,23,256,601,92,883,162,70,5,112,33,877,58,115,83,4692,509,412,187,3
674,69,3312000,126.951,37.2947,4.8,22,237,566,87,851,150,71,5,103,27,808,42,118,72,4336,457,360,167,3
676,119,11566800,126.9536,37.2963,9.72,23,253,588,92,873,157,71,5,108,31,858,49,114,79,4586,497,400,184,3
677,2955,287226000,126.9538,37.296,9.72,23,252,591,91,877,160,71,5,108,32,861,49,114,80,4596,500,403,187,3
678,872,79264800,126.953,37.296,9.09,22,247,582,90,862,152,71,5,106,31,854,47,114,79,4534,495,384,179,3
679,5607,501826500,126.9534,37.2956,8.95,23,249,585,91,865,155,71,5,108,31,857,49,114,79,4552,491,389,183,3
683,3127,279866500,126.9536,37.2953,8.95,23,251,591,91,870,159,71,5,108,32,860,50,113,84,4562,492,395,183,3
650,421,47152000,126.9542,37.2946,11.2,23,257,597,91,880,168,74,5,113,32,873,52,113,94,4622,490,408,191,3
651,489,54768000,126.9542,37.2944,11.2,23,258,596,91,880,170,73,5,114,32,878,52,115,96,4624,492,408,191,3
652,28,3136000,126.9542,37.2947,11.2,23,257,597,91,880,167,74,5,113,32,872,53,113,93,4626,490,408,191,3
653,8,896000,126.9542,37.2948,11.2,23,257,597,91,880,168,74,5,113,32,873,53,114,93,4622,490,408,191,3
655,14,2618000,126.9556,37.297,18.7,23,262,599,93,889,168,72,5,114,33,889,60,113,94,4743,512,419,193,3
656,37,11470000,126.956,37.2976,31,23,265,605,94,895,168,74,5,115,33,899,59,113,94,4771,515,422,193,3
657,1455,130222500,126.9547,37.2971,8.95,23,256,597,92,884,162,71,5,111,33,875,58,115,82,4678,506,409,188,3
658,4185,374557500,126.9555,37.2976,8.95,23,259,604,93,889,164,74,5,113,33,887,59,113,86,4736,511,417,192,3
659,129,11545500,126.9558,37.2974,8.95,23,262,601,93,894,167,74,5,114,33,895,59,112,94,4754,512,421,193,3
660,240,24960000,126.9557,37.2973,10.4,23,262,600,93,891,167,74,5,113,33,892,59,112,93,4747,512,420,193,3
661,2345,257950000,126.9552,37.2967,11,23,260,600,91,886,165,72,5,113,33,886,59,115,92,4717,509,416,191,3
97824,879,21096000,126.9469,37.2624,2.4,14,175,397,53,509,114,62,7,93,13,524,30,104,76,3262,371,270,122,4
268,2914,728500000,127.043,37.2359,25,45,602,1085,128,1833,347,87,9,324,52,1898,75,78,328,10642,1315,915,350,2
269,2870,717500000,127.0427,37.2358,25,45,603,1086,128,1833,348,87,9,329,52,1897,75,77,329,10665,1323,918,351,2
270,3096,7.74e+08,127.0424,37.2356,25,45,601,1084,128,1825,347,87,9,329,52,1887,75,77,329,10648,1320,917,350,2
271,1524,324612000,127.043,37.235,21.3,45,592,1075,126,1801,333,88,9,323,51,1868,74,76,309,10305,1268,887,340,2
272,2568,557256000,127.0433,37.2349,21.7,45,589,1075,125,1781,332,87,9,320,51,1862,73,76,302,10233,1256,885,339,2
273,2584,560728000,127.0451,37.2357,21.7,45,592,1096,127,1799,332,85,9,317,49,1872,74,77,301,10294,1271,882,338,2
274,2761,759275000,127.0453,37.236,27.5,46,593,1099,127,1813,338,85,9,320,49,1878,74,77,302,10328,1271,891,343,2
275,1498,411950000,127.0454,37.2362,27.5,46,594,1100,128,1819,340,87,9,321,49,1886,74,77,303,10358,1280,898,345,2
276,35,13440000,127.0456,37.2364,38.4,46,595,1103,128,1821,340,87,9,322,49,1892,75,78,303,10374,1284,902,346,2
277,655,251520000,127.0463,37.2361,38.4,45,592,1101,129,1807,333,86,9,317,49,1873,73,78,299,10311,1276,895,343,2
278,2028,778752000,127.0463,37.2366,38.4,46,595,1105,128,1825,337,86,9,324,49,1896,73,80,301,10361,1285,904,348,2
279,94,37600000,127.0456,37.2365,40,47,596,1101,128,1823,340,87,9,322,49,1892,74,79,303,10390,1288,904,347,2
280,844,239696000,127.0441,37.2346,28.4,44,586,1075,126,1760,327,84,9,316,51,1854,72,77,293,10162,1249,873,338,2
281,42,12726000,127.0449,37.2339,30.3,44,574,1065,127,1712,319,81,9,306,49,1819,72,76,282,9986,1215,846,326,2
998,485,46075000,126.9468,37.2634,9.5,16,182,403,52,532,115,63,7,95,13,536,30,107,80,3319,380,271,123,4
999,1627,154565000,126.9471,37.2629,9.5,15,182,405,52,533,116,63,7,95,13,538,30,103,81,3342,380,271,122,4
1000,258,24510000,126.9469,37.2629,9.5,15,180,401,52,526,114,63,7,94,13,532,30,105,81,3311,376,268,121,4
1001,146,13870000,126.9468,37.2628,9.5,15,178,398,53,519,114,63,7,93,13,528,30,104,76,3267,373,267,120,4
1002,519,49305000,126.947,37.2627,9.5,15,179,404,53,529,115,63,7,93,13,534,30,103,81,3308,374,269,122,4
690,225,20565000,126.9537,37.2941,9.14,23,253,592,90,869,164,73,5,110,32,868,52,115,92,4571,484,391,185,3
691,182,16634800,126.9539,37.2944,9.14,23,256,597,90,874,165,73,5,109,32,867,52,114,92,4588,487,399,188,3
692,787,71931800,126.9535,37.294,9.14,23,251,590,90,869,162,73,5,109,32,865,52,116,91,4549,484,390,184,3
693,76,6946400,126.9538,37.294,9.14,23,255,592,90,874,166,73,5,110,32,870,52,115,95,4580,488,394,186,3
694,962,87926000,126.9535,37.2938,9.13991683991684,22,251,590,90,868,163,73,5,109,32,867,52,116,93,4545,483,387,183,3
695,2595,237183000,126.9533,37.2946,9.14,22,249,586,90,866,155,73,5,107,32,858,51,114,89,4537,483,388,182,3
696,463,42318200,126.9532,37.2944,9.14,22,249,585,91,866,155,73,5,108,32,857,51,115,90,4531,483,388,182,3
697,162,14806800,126.9527,37.2947,9.14,22,245,580,91,861,154,70,5,106,31,847,47,116,79,4503,480,380,180,3
698,499,45608600,126.9527,37.2945,9.14,22,245,580,91,858,153,71,5,106,31,844,47,117,82,4494,481,377,179,3
699,142,12978800,126.9525,37.2946,9.14,22,244,579,89,855,152,70,5,106,31,840,47,118,78,4478,476,375,177,3
166413,823,134149000,126.9598,37.3014,16.3,21,288,655,99,949,197,75,5,125,34,956,63,109,135,5200,557,441,202,3
172876,19,3116000,126.9596,37.3014,16.4,21,288,656,99,945,195,75,5,123,33,960,63,109,124,5198,555,443,203,3
646,292,27331200,126.9583,37.3002,9.36,22,284,627,98,907,182,74,5,120,33,940,58,113,107,5018,540,436,198,3
647,16,1497600,126.958,37.3001,9.36,22,283,623,98,906,179,74,6,117,33,932,59,113,99,4984,538,434,198,3
689,1352,123572800,126.9539,37.2943,9.14,23,256,596,90,874,166,73,5,109,32,869,52,114,92,4588,488,399,187,3
685,665,60781000,126.9542,37.2952,9.14,23,255,596,91,880,164,74,5,113,32,872,52,114,91,4624,491,408,190,3
662,787,86570000,126.9553,37.2966,11,23,262,599,91,885,168,72,5,113,33,888,60,115,93,4722,506,416,192,3
663,1752,192720000,126.9551,37.297,11,23,259,601,91,885,164,71,5,112,33,883,59,115,89,4710,509,416,190,3
664,2440,268400000,126.9548,37.2968,11,23,258,598,91,885,163,71,5,112,33,880,59,115,86,4692,509,412,189,3
665,1377,143208000,126.9547,37.2958,10.4,23,260,599,91,884,166,72,5,113,33,880,53,114,93,4679,499,412,191,3
666,2197,228488000,126.9546,37.296,10.4,23,257,596,91,882,163,71,5,112,33,876,52,114,91,4673,501,410,190,3
667,2182,240020000,126.9544,37.2965,11,23,256,592,91,883,162,71,5,111,33,871,52,115,84,4649,506,409,188,3
686,2536,231790000,126.9536,37.2949,9.13998422712934,23,252,587,90,872,158,74,5,108,32,862,50,113,89,4568,488,396,184,3
687,1997,182525800,126.9538,37.2946,9.14,23,255,595,90,874,162,74,5,109,32,865,52,113,90,4583,487,396,186,3
688,139,12704600,126.9541,37.2953,9.14,23,254,596,91,879,162,74,5,110,32,870,52,114,91,4616,493,408,189,3
